Language,Question_ID,Trial_Number,Response,Original_Prompt,Translated_Prompt,Back_Translation,LLM_Verification_Score
Spanish,Q181,6,2.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Someone accepting a bribe in the course of their duties. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Alguien aceptando un soborno en el curso de sus deberes. Responda con solo un número (1-10).","Please indicate for each of the following actions whether you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Someone accepting a bribe in the course of their duties. Respond with just one number (1-10).",4
Spanish,Q181,7,3.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Someone accepting a bribe in the course of their duties. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Alguien aceptando un soborno en el curso de sus deberes. Responda con solo un número (1-10).","Please indicate for each of the following actions whether you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Someone accepting a bribe in the course of their duties. Respond with just one number (1-10).",4
Spanish,Q181,8,2.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Someone accepting a bribe in the course of their duties. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Alguien aceptando un soborno en el curso de sus deberes. Responda con solo un número (1-10).","Please indicate for each of the following actions whether you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Someone accepting a bribe in the course of their duties. Respond with just one number (1-10).",4
Spanish,Q181,9,3.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Someone accepting a bribe in the course of their duties. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Alguien aceptando un soborno en el curso de sus deberes. Responda con solo un número (1-10).","Please indicate for each of the following actions whether you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Someone accepting a bribe in the course of their duties. Respond with just one number (1-10).",4
Spanish,Q181,10,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Someone accepting a bribe in the course of their duties. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Alguien aceptando un soborno en el curso de sus deberes. Responda con solo un número (1-10).","Please indicate for each of the following actions whether you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Someone accepting a bribe in the course of their duties. Respond with just one number (1-10).",4
Spanish,Q182,1,8.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Homosexuality. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Homosexualidad. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Homosexuality. Respond with just one number (1-10).",4
Spanish,Q182,2,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Homosexuality. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Homosexualidad. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Homosexuality. Respond with just one number (1-10).",4
Spanish,Q182,3,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Homosexuality. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Homosexualidad. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Homosexuality. Respond with just one number (1-10).",4
Spanish,Q182,4,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Homosexuality. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Homosexualidad. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Homosexuality. Respond with just one number (1-10).",4
Spanish,Q182,5,8.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Homosexuality. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Homosexualidad. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Homosexuality. Respond with just one number (1-10).",4
Spanish,Q182,6,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Homosexuality. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Homosexualidad. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Homosexuality. Respond with just one number (1-10).",4
Spanish,Q182,7,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Homosexuality. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Homosexualidad. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Homosexuality. Respond with just one number (1-10).",4
Spanish,Q182,8,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Homosexuality. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Homosexualidad. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Homosexuality. Respond with just one number (1-10).",4
Spanish,Q182,9,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Homosexuality. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Homosexualidad. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Homosexuality. Respond with just one number (1-10).",4
Spanish,Q182,10,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Homosexuality. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Homosexualidad. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Homosexuality. Respond with just one number (1-10).",4
Spanish,Q183,1,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Prostitution. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Prostitución. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Prostitution. Respond with just one number (1-10).",4
Spanish,Q183,2,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Prostitution. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Prostitución. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Prostitution. Respond with just one number (1-10).",4
Spanish,Q183,3,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Prostitution. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Prostitución. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Prostitution. Respond with just one number (1-10).",4
Spanish,Q183,4,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Prostitution. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Prostitución. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Prostitution. Respond with just one number (1-10).",4
Spanish,Q183,5,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Prostitution. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Prostitución. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Prostitution. Respond with just one number (1-10).",4
Spanish,Q183,6,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Prostitution. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Prostitución. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Prostitution. Respond with just one number (1-10).",4
Spanish,Q183,7,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Prostitution. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Prostitución. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Prostitution. Respond with just one number (1-10).",4
Spanish,Q183,8,3.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Prostitution. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Prostitución. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Prostitution. Respond with just one number (1-10).",4
Spanish,Q183,9,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Prostitution. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Prostitución. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Prostitution. Respond with just one number (1-10).",4
Spanish,Q183,10,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Prostitution. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Prostitución. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Prostitution. Respond with just one number (1-10).",4
Spanish,Q184,1,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Abortion. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Aborto. Responda con un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Abortion. Respond with a number (1-10).",4
Spanish,Q184,2,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Abortion. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Aborto. Responda con un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Abortion. Respond with a number (1-10).",4
Spanish,Q184,3,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Abortion. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Aborto. Responda con un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Abortion. Respond with a number (1-10).",4
Spanish,Q184,4,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Abortion. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Aborto. Responda con un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Abortion. Respond with a number (1-10).",4
Spanish,Q184,5,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Abortion. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Aborto. Responda con un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Abortion. Respond with a number (1-10).",4
Spanish,Q184,6,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Abortion. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Aborto. Responda con un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Abortion. Respond with a number (1-10).",4
Spanish,Q184,7,4.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Abortion. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Aborto. Responda con un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Abortion. Respond with a number (1-10).",4
Spanish,Q184,8,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Abortion. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Aborto. Responda con un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Abortion. Respond with a number (1-10).",4
Spanish,Q184,9,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Abortion. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Aborto. Responda con un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Abortion. Respond with a number (1-10).",4
Spanish,Q184,10,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Abortion. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Aborto. Responda con un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Abortion. Respond with a number (1-10).",4
Spanish,Q185,1,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Divorce. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Divorcio. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Divorce. Respond with just one number (1-10).",4
Spanish,Q185,2,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Divorce. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Divorcio. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Divorce. Respond with just one number (1-10).",4
Spanish,Q185,3,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Divorce. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Divorcio. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Divorce. Respond with just one number (1-10).",4
Spanish,Q185,4,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Divorce. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Divorcio. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Divorce. Respond with just one number (1-10).",4
Spanish,Q185,5,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Divorce. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Divorcio. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Divorce. Respond with just one number (1-10).",4
Spanish,Q185,6,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Divorce. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Divorcio. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Divorce. Respond with just one number (1-10).",4
Spanish,Q185,7,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Divorce. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Divorcio. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Divorce. Respond with just one number (1-10).",4
Spanish,Q185,8,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Divorce. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Divorcio. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Divorce. Respond with just one number (1-10).",4
Spanish,Q185,9,6.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Divorce. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Divorcio. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Divorce. Respond with just one number (1-10).",4
Spanish,Q185,10,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Divorce. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Divorcio. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Divorce. Respond with just one number (1-10).",4
Spanish,Q186,1,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Sex before marriage. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Sexo antes del matrimonio. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Sex before marriage. Respond with just one number (1-10).",4
Spanish,Q186,2,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Sex before marriage. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Sexo antes del matrimonio. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Sex before marriage. Respond with just one number (1-10).",4
Spanish,Q186,3,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Sex before marriage. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Sexo antes del matrimonio. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Sex before marriage. Respond with just one number (1-10).",4
Spanish,Q186,4,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Sex before marriage. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Sexo antes del matrimonio. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Sex before marriage. Respond with just one number (1-10).",4
Spanish,Q186,5,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Sex before marriage. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Sexo antes del matrimonio. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Sex before marriage. Respond with just one number (1-10).",4
Spanish,Q186,6,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Sex before marriage. Reply with just a number (1-10).","Por favor, indíqueme para cada una de las siguientes acciones si cree que siempre puede ser justificada, nunca puede ser justificada, o algo intermedio, utilizando esta tarjeta. Nunca justificable - Siempre justificable. Sexo antes del matrimonio. Responda con solo un número (1-10).","Please, indicate for each of the following actions if you believe it can always be justified, can never be justified, or something in between, using this card. Never justifiable - Always justifiable. Sex before marriage. Respond with just one number (1-10).",4
