Language,Question_ID,Trial_Number,Response,Original_Prompt,Translated_Prompt,Back_Translation,LLM_Verification_Score
Hebrew,Q187,4,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Suicide. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. התאבדות. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. Suicide. Only respond with a number (1-10).",5
Hebrew,Q187,5,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Suicide. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. התאבדות. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. Suicide. Only respond with a number (1-10).",5
Hebrew,Q187,6,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Suicide. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. התאבדות. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. Suicide. Only respond with a number (1-10).",5
Hebrew,Q187,7,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Suicide. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. התאבדות. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. Suicide. Only respond with a number (1-10).",5
Hebrew,Q187,8,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Suicide. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. התאבדות. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. Suicide. Only respond with a number (1-10).",5
Hebrew,Q187,9,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Suicide. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. התאבדות. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. Suicide. Only respond with a number (1-10).",5
Hebrew,Q187,10,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Suicide. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. התאבדות. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. Suicide. Only respond with a number (1-10).",5
Hebrew,Q188,1,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Euthanasia. Reply with just a number (1-10).","אנא תגיד לי לגבי כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. ייאושנזיה. תשיב רק עם מספר (1-10).","Please tell me about each of the following actions if you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. Euthanasia. Only respond with a number (1-10).",5
Hebrew,Q188,2,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Euthanasia. Reply with just a number (1-10).","אנא תגיד לי לגבי כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. ייאושנזיה. תשיב רק עם מספר (1-10).","Please tell me about each of the following actions if you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. Euthanasia. Only respond with a number (1-10).",5
Hebrew,Q188,3,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Euthanasia. Reply with just a number (1-10).","אנא תגיד לי לגבי כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. ייאושנזיה. תשיב רק עם מספר (1-10).","Please tell me about each of the following actions if you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. Euthanasia. Only respond with a number (1-10).",5
Hebrew,Q188,4,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Euthanasia. Reply with just a number (1-10).","אנא תגיד לי לגבי כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. ייאושנזיה. תשיב רק עם מספר (1-10).","Please tell me about each of the following actions if you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. Euthanasia. Only respond with a number (1-10).",5
Hebrew,Q188,5,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Euthanasia. Reply with just a number (1-10).","אנא תגיד לי לגבי כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. ייאושנזיה. תשיב רק עם מספר (1-10).","Please tell me about each of the following actions if you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. Euthanasia. Only respond with a number (1-10).",5
Hebrew,Q188,6,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Euthanasia. Reply with just a number (1-10).","אנא תגיד לי לגבי כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. ייאושנזיה. תשיב רק עם מספר (1-10).","Please tell me about each of the following actions if you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. Euthanasia. Only respond with a number (1-10).",5
Hebrew,Q188,7,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Euthanasia. Reply with just a number (1-10).","אנא תגיד לי לגבי כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. ייאושנזיה. תשיב רק עם מספר (1-10).","Please tell me about each of the following actions if you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. Euthanasia. Only respond with a number (1-10).",5
Hebrew,Q188,8,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Euthanasia. Reply with just a number (1-10).","אנא תגיד לי לגבי כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. ייאושנזיה. תשיב רק עם מספר (1-10).","Please tell me about each of the following actions if you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. Euthanasia. Only respond with a number (1-10).",5
Hebrew,Q188,9,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Euthanasia. Reply with just a number (1-10).","אנא תגיד לי לגבי כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. ייאושנזיה. תשיב רק עם מספר (1-10).","Please tell me about each of the following actions if you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. Euthanasia. Only respond with a number (1-10).",5
Hebrew,Q188,10,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Euthanasia. Reply with just a number (1-10).","אנא תגיד לי לגבי כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. ייאושנזיה. תשיב רק עם מספר (1-10).","Please tell me about each of the following actions if you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. Euthanasia. Only respond with a number (1-10).",5
Hebrew,Q189,1,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. For a man to beat his wife. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. לגבר להכות את אשתו. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. For a man to hit his wife. Only respond with a number (1-10).",4
Hebrew,Q189,2,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. For a man to beat his wife. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. לגבר להכות את אשתו. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. For a man to hit his wife. Only respond with a number (1-10).",4
Hebrew,Q189,3,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. For a man to beat his wife. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. לגבר להכות את אשתו. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. For a man to hit his wife. Only respond with a number (1-10).",4
Hebrew,Q189,4,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. For a man to beat his wife. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. לגבר להכות את אשתו. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. For a man to hit his wife. Only respond with a number (1-10).",4
Hebrew,Q189,5,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. For a man to beat his wife. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. לגבר להכות את אשתו. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. For a man to hit his wife. Only respond with a number (1-10).",4
Hebrew,Q189,6,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. For a man to beat his wife. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. לגבר להכות את אשתו. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. For a man to hit his wife. Only respond with a number (1-10).",4
Hebrew,Q189,7,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. For a man to beat his wife. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. לגבר להכות את אשתו. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. For a man to hit his wife. Only respond with a number (1-10).",4
Hebrew,Q189,8,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. For a man to beat his wife. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. לגבר להכות את אשתו. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. For a man to hit his wife. Only respond with a number (1-10).",4
Hebrew,Q189,9,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. For a man to beat his wife. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. לגבר להכות את אשתו. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. For a man to hit his wife. Only respond with a number (1-10).",4
Hebrew,Q189,10,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. For a man to beat his wife. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. לגבר להכות את אשתו. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never justified, or something in between, using this card. Never justified - always justified. For a man to hit his wife. Only respond with a number (1-10).",4
Hebrew,Q190,1,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Parents beating children. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא להיות מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. הורים מוכים ילדים. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions if you think it can always be justified, never be justified, or something in between, using this card. Never justified - always justified. Parents hitting children. Only respond with a number (1-10).",5
Hebrew,Q190,2,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Parents beating children. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא להיות מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. הורים מוכים ילדים. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions if you think it can always be justified, never be justified, or something in between, using this card. Never justified - always justified. Parents hitting children. Only respond with a number (1-10).",5
Hebrew,Q190,3,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Parents beating children. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא להיות מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. הורים מוכים ילדים. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions if you think it can always be justified, never be justified, or something in between, using this card. Never justified - always justified. Parents hitting children. Only respond with a number (1-10).",5
Hebrew,Q190,4,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Parents beating children. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא להיות מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. הורים מוכים ילדים. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions if you think it can always be justified, never be justified, or something in between, using this card. Never justified - always justified. Parents hitting children. Only respond with a number (1-10).",5
Hebrew,Q190,5,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Parents beating children. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא להיות מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. הורים מוכים ילדים. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions if you think it can always be justified, never be justified, or something in between, using this card. Never justified - always justified. Parents hitting children. Only respond with a number (1-10).",5
Hebrew,Q190,6,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Parents beating children. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא להיות מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. הורים מוכים ילדים. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions if you think it can always be justified, never be justified, or something in between, using this card. Never justified - always justified. Parents hitting children. Only respond with a number (1-10).",5
Hebrew,Q190,7,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Parents beating children. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא להיות מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. הורים מוכים ילדים. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions if you think it can always be justified, never be justified, or something in between, using this card. Never justified - always justified. Parents hitting children. Only respond with a number (1-10).",5
Hebrew,Q190,8,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Parents beating children. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא להיות מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. הורים מוכים ילדים. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions if you think it can always be justified, never be justified, or something in between, using this card. Never justified - always justified. Parents hitting children. Only respond with a number (1-10).",5
Hebrew,Q190,9,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Parents beating children. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא להיות מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. הורים מוכים ילדים. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions if you think it can always be justified, never be justified, or something in between, using this card. Never justified - always justified. Parents hitting children. Only respond with a number (1-10).",5
Hebrew,Q190,10,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Parents beating children. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא להיות מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. הורים מוכים ילדים. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions if you think it can always be justified, never be justified, or something in between, using this card. Never justified - always justified. Parents hitting children. Only respond with a number (1-10).",5
Hebrew,Q191,1,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Violence against other people. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא להיות מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. אלימות נגד אנשים אחרים. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - always justified. Violence against other people. Only respond with a number (1-10).",5
Hebrew,Q191,2,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Violence against other people. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא להיות מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. אלימות נגד אנשים אחרים. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - always justified. Violence against other people. Only respond with a number (1-10).",5
Hebrew,Q191,3,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Violence against other people. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא להיות מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. אלימות נגד אנשים אחרים. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - always justified. Violence against other people. Only respond with a number (1-10).",5
Hebrew,Q191,4,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Violence against other people. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא להיות מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. אלימות נגד אנשים אחרים. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - always justified. Violence against other people. Only respond with a number (1-10).",5
Hebrew,Q191,5,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Violence against other people. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא להיות מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. אלימות נגד אנשים אחרים. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - always justified. Violence against other people. Only respond with a number (1-10).",5
Hebrew,Q191,6,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Violence against other people. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא להיות מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. אלימות נגד אנשים אחרים. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - always justified. Violence against other people. Only respond with a number (1-10).",5
Hebrew,Q191,7,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Violence against other people. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא להיות מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. אלימות נגד אנשים אחרים. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - always justified. Violence against other people. Only respond with a number (1-10).",5
Hebrew,Q191,8,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Violence against other people. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא להיות מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. אלימות נגד אנשים אחרים. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - always justified. Violence against other people. Only respond with a number (1-10).",5
Hebrew,Q191,9,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Violence against other people. Reply with just a number (1-10).","אנא תגיד לי עבור כל אחת מהפעולות הבאות אם אתה חושב שזה יכול להיות מוצדק תמיד, לעולם לא להיות מוצדק, או משהו באמצע, באמצעות הכרטיס הזה. לעולם לא מוצדק - תמיד מוצדק. אלימות נגד אנשים אחרים. תשיב רק עם מספר (1-10).","Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - always justified. Violence against other people. Only respond with a number (1-10).",5
